time,force
137.72,808.98
137.74,814.01
137.76,1458.65
137.78,127.46
137.8,785.44
137.82,791.12
137.84,805.42
137.86,1302.13
137.88,303.05
137.9,802.8
137.92,800.47
137.94,799.19
137.96,1121.32
137.98,454.44
138,805.49
138.02,809.31
138.04,814.69
138.06,1025.67
138.08,573.18
138.1,808.28
138.12,819.86
138.14,822.02
138.16,930.53
138.18,673.69
138.2,821.07
138.22,823
138.24,816.7
138.26,872.34
138.28,763.91
138.3,821.95
138.32,814.69
138.34,807.17
138.36,771.47
138.38,841.07
138.4,831.59
138.42,829.63
138.44,829.16
138.46,828.58
138.48,832.07
138.5,846.27
138.52,829.91
138.54,827.27
138.56,826.14
138.58,810.34
138.6,825.51
138.62,831.39
138.64,832.35
138.66,817.9
138.68,835.29
138.7,829.51
138.72,829.48
138.74,830.21
138.76,831.42
138.78,829.74
138.8,822.58
138.82,826.52
138.84,828.63
138.86,816.87
138.88,836.64
138.9,831.32
138.92,828.48
138.94,824.38
138.96,818.61
138.98,834.53
139,824.66
139.02,827.78
139.04,830.64
139.06,829.28
139.08,825.41
139.1,830.66
139.12,824.48
139.14,826.67
139.16,827.98
139.18,834.58
139.2,826.97
139.22,829.08
139.24,829.69
139.26,827.52
139.28,823.68
139.3,835.06
139.32,829.74
139.34,828.4
139.36,826.92
139.38,822.1
139.4,822.95
139.42,825.82
139.44,828.45
139.46,822.42
139.48,835.74
139.5,827
139.52,829.46
139.54,830.54
139.56,828.48
139.58,821.9
139.6,832.7
139.62,830.16
139.64,828.15
139.66,821.9
139.68,831.07
139.7,828.58
139.72,826.95
139.74,825.87
139.76,826.57
139.78,825.87
139.8,836.82
139.82,827.83
139.84,824.76
139.86,807.28
139.88,833.86
139.9,826.22
139.92,824.61
139.94,822.85
139.96,787.58
139.98,895.41
140,745.97
140.02,868.6
140.04,829.31
140.06,783.89
140.08,857.42
140.1,813.33
140.12,815.36
140.14,819.06
140.16,815.57
140.18,684.42
140.2,929.17
140.22,804.34
140.24,572.92
140.26,1005.95
140.28,813.18
140.3,806.75
140.32,795.57
140.34,798.56
140.36,464.09
140.38,1190.26
140.4,798.53
140.42,843.73
140.44,861.06
140.46,572.4
140.48,1136.19
140.5,1097.93
140.52,241.67
140.54,1027.78
140.56,250.24
140.58,1279.52
140.6,841.62
140.62,821.65
140.64,803.96
140.66,242.25
140.68,1439.23
140.7,880.89
140.72,824.21
140.74,816.12
140.76,305.21
140.78,1275.55
140.8,792.23
140.82,791.4
140.84,795.62
140.86,130.23
140.88,2169.34
140.9,-542.5
140.92,1513.87
140.94,836.8
140.96,193.96
140.98,1532.44
141,841.67
141.02,814.16
141.04,812.63
141.06,189.79
141.08,1436.82
141.1,825.46
141.12,826.04
141.14,819.59
141.16,132.91
141.18,1503.02
141.2,832.45
141.22,824.99
141.24,818.91
141.26,145.45
141.28,1536.81
141.3,826.97
141.32,803.46
141.34,800.11
141.36,98.6
141.38,1616.15
141.4,850.06
141.42,833.53
141.44,826.65
141.46,213.35
141.48,1438.48
141.5,808.42
141.52,806.21
141.54,812.09
141.56,109.12
141.58,1524.43
141.6,822.7
141.62,818.54
141.64,817.14
141.66,137.76
141.68,1566.8
141.7,857.86
141.72,859.47
141.74,826.32
141.76,804.55
141.78,814.51
141.8,160.01
141.82,1497.85
141.84,828.47
141.86,115.82
141.88,1478.37
141.9,814.76
141.92,815.18
141.94,801.61
141.96,805.37
141.98,800
142,-70.71
142.02,1690.98
142.04,838.65
142.06,820.08
142.08,-61.08
142.1,1729.67
142.12,855.95
142.14,847.21
142.16,841.48
142.18,76.81
142.2,1621.11
142.22,841.34
142.24,844.87
142.26,856.27
142.28,860.78
142.3,290.01
142.32,1478.35
142.34,852.77
142.36,840.65
142.38,349.6
142.4,1321.69
142.42,833.34
142.44,820.4
142.46,802.78
142.48,219.79
142.5,1345.77
142.52,832.13
142.54,842.56
142.56,295.96
142.58,1400.48
142.6,833.11
142.62,1362.05
142.64,-204.67
142.66,1369.6
142.68,369
142.7,1324.24
142.72,832.02
142.74,842.05
142.76,499.82
142.78,1286.55
142.8,901.11
142.82,913.2
142.84,927.67
142.86,937.36
142.88,1267.1
142.9,784.12
142.92,960.77
142.94,945.05
142.96,940.69
142.98,1958.11
143,-17.2
143.02,886.44
143.04,862.26
143.06,2042.53
143.08,-396.86
143.1,808.18
143.12,805.44
143.14,801.11
143.16,1934.45
143.18,-274.74
143.2,824.3
143.22,792.5
143.24,783.23
143.26,801.86
143.28,1787.59
143.3,-207.31
143.32,785.81
143.34,803.98
143.36,1645.83
143.38,-57.04
143.4,794.12
143.42,807.99
143.44,833.09
143.46,1597.96
143.48,26.94
143.5,797.19
143.52,805.13
143.54,814.45
143.56,1541.67
143.58,164.51
143.6,831.21
143.62,825.72
143.64,823.91
143.66,811.14
143.68,1428.17
143.7,-466.69
143.72,2039.99
143.74,228.35
143.76,1505.69
143.78,208.18
143.8,835.38
143.82,830.01
143.84,828.18
143.86,1558.35
143.88,138.92
143.9,837.92
143.92,816.79
143.94,801.87
143.96,1494.75
143.98,183.21
144,109.83
144.02,2373.34
144.04,97.74
144.06,1691.74
144.08,5.14
144.1,822.05
144.12,803.93
144.14,795.57
144.16,1537.33
144.18,49.58
144.2,819.86
144.22,816.57
144.24,818.76
144.26,1517.96
144.28,150.73
144.3,842.47
144.32,834.31
144.34,820.41
144.36,1528.29
144.38,98.97
144.4,821.07
144.42,830.94
144.44,832.27
144.46,1475.05
144.48,137.29
144.5,827.27
144.52,816.24
144.54,811.72
144.56,1432.14
144.58,206.73
144.6,219.24
144.62,1993.78
144.64,210.77
144.66,1342.65
144.68,287.35
144.7,821.92
144.72,818.58
144.74,811.24
144.76,810.62
144.78,814.71
144.8,1253.49
144.82,365.83
144.84,815.24
144.86,1191.13
144.88,415.5
144.9,806.14
144.92,799.29
144.94,797.5
144.96,1024.82
144.98,546.29
145,812.65
145.02,817.55
145.04,820.59
145.06,825.69
145.08,949.83
145.1,661.99
145.12,821.6
145.14,823.28
145.16,928.02
145.18,722.53
145.2,822.65
145.22,813.78
145.24,812.45
145.26,830.34
145.28,750.3
145.3,813.81
145.32,822.78
145.34,822.32
145.36,828.71
145.38,836.95
145.4,856.74
145.42,832.07
145.44,827.95
145.46,828.45
145.48,847.27
145.5,795.04
145.52,846.44
145.54,810.67
145.56,826.62
145.58,830.01
145.6,827.65
145.62,827.52
145.64,824.21
145.66,827.63
145.68,827.63
145.7,821.07
145.72,829.74
145.74,827.22
145.76,826.47
145.78,806.72
145.8,853.23
145.82,846.04
145.84,836.32
145.86,816.75
145.88,798.61
145.9,820.69
145.92,830.89
145.94,835.41
145.96,834.71
145.98,825.94
146,827.83
146.02,826.92
146.04,827.57
146.06,815.62
146.08,846.17
146.1,834.96
146.12,829.46
146.14,824.99
146.16,826.39
146.18,840.66
146.2,822.85
146.22,821.12
146.24,820.99
146.26,827.7
146.28,848.48
146.3,830.31
146.32,820.09
146.34,815.36
146.36,795.12
146.38,844.41
146.4,840.06
146.42,839.51
146.44,832.6
146.46,825.56
146.48,824.23
146.5,840.34
146.52,835.44
146.54,822.05
146.56,830.11
146.58,819.51
146.6,815.79
146.62,837.67
146.64,818.76
146.66,865.59
146.68,808.13
146.7,791.92
146.72,807.93
146.74,851.39
146.76,906.74
146.78,779.71
146.8,772.88
146.82,799.56
146.84,812.12
146.86,658.07
146.88,906.44
146.9,793.51
146.92,819.31
146.94,858.93
146.96,919.33
146.98,1111.72
147,972.13
147.02,828.03
147.04,733.99
147.06,752.13
147.08,661.48
147.1,828.3
147.12,741.45
147.14,854.23
147.16,811.57
147.18,891.71
147.2,825.36
147.22,816.62
147.24,819.23
147.26,823.91
147.28,833.45
147.3,840.04
147.32,836.87
147.34,836.39
147.36,822.65
147.38,800.72
147.4,841.37
147.42,820.29
147.44,747.56
147.46,854.53
147.48,812.65
147.5,813.68
147.52,812.95
147.54,811.14
147.56,815.94
147.58,655.38
147.6,1155.84
147.62,426.56
147.64,980.32
147.66,785.34
147.68,413.29
147.7,1216.23
147.72,926.36
147.74,806.62
147.76,664.57
147.78,1231.16
147.8,301.54
147.82,1024.19
147.84,770.32
147.86,288.93
147.88,1249.42
147.9,801.42
147.92,780.54
147.94,772
147.96,784.31
147.98,91.86
148,1516.23
148.02,813.63
148.04,830.79
148.06,845.86
148.08,842.4
148.1,110.4
148.12,1517.19
148.14,834.43
148.16,168.71
148.18,1548.64
148.2,853.9
148.22,857.35
148.24,838.18
148.26,217.71
148.28,1434.56
148.3,841.32
148.32,857.67
148.34,859.78
148.36,247.7
148.38,1330.04
148.4,777.55
148.42,790.17
148.44,815.34
148.46,823.56
148.48,94.37
148.5,2269.76
148.52,-645.01
148.54,1567.08
148.56,113.47
148.58,1539.14
148.6,826.02
148.62,840.39
148.64,843.5
148.66,142.71
148.68,1529.9
148.7,831.62
148.72,831.97
148.74,834.46
148.76,835.76
148.78,194.05
148.8,2132.31
148.82,-454.72
148.84,1451.31
148.86,812.45
148.88,149.62
148.9,1509.91
148.92,821.28
148.94,105.04
148.96,1529.81
148.98,839.97
149,833.52
149.02,823.79
149.04,826.37
149.06,831.02
149.08,113.9
149.1,1502.02
149.12,829.9
149.14,839.43
149.16,107.39
149.18,1520.38
149.2,811.62
149.22,803.91
149.24,805.13
149.26,-16.7
149.28,1647.66
149.3,835.98
149.32,827.06
149.34,830.48
149.36,33.61
149.38,1625.24
149.4,841.48
149.42,845.75
149.44,836.91
149.46,828.72
149.48,77.13
149.5,1602.44
149.52,834.17
149.54,835.02
149.56,832.95
149.58,118.97
149.6,1574.14
149.62,844.51
149.64,848.2
149.66,241.66
149.68,1479.97
149.7,844.97
149.72,840.95
149.74,835.78
149.76,294.86
149.78,1372.84
149.8,837.69
149.82,843.14
149.84,818.12
149.86,803.82
149.88,279.5
149.9,1388.58
149.92,846.82
149.94,883.27
149.96,903.35
149.98,723.71
150,1260.48
150.02,977.84
150.04,964.67
150.06,975.84
150.08,1639.16
150.1,443.88
150.12,970.3
150.14,951.09
150.16,939.06
150.18,2229.37
150.2,-393.77
150.22,856.03
150.24,837.55
150.26,2193.05
150.28,-605.16
150.3,776.93
150.32,785.41
150.34,773.97
150.36,1851.75
150.38,-337.51
150.4,803.54
150.42,800.79
150.44,1754.59
150.46,-1095.08
150.48,1761
150.5,1659.56
150.52,-93.55
150.54,806.75
150.56,803.27
150.58,1568.4
150.6,40.85
150.62,813.27
150.64,800.55
150.66,791.77
150.68,1439.98
150.7,166.52
150.72,808.69
150.74,814.91
150.76,829.87
150.78,1470.67
150.8,238.83
150.82,830.53
150.84,840.12
150.86,840.36
150.88,1536.36
150.9,124.57
150.92,815.47
150.94,817.15
150.96,1485.48
150.98,168.8
151,830.58
151.02,839.76
151.04,835.77
151.06,1504.32
151.08,161.93
151.1,851.39
151.12,839.61
151.14,823.33
151.16,807.8
151.18,1462.64
151.2,152.99
151.22,824.74
151.24,825.51
151.26,818.88
151.28,1432.95
151.3,169.09
151.32,821.97
151.34,834.33
151.36,838.38
151.38,1435.46
151.4,220.32
151.42,827.35
151.44,826.52
151.46,1423.9
151.48,218.61
151.5,812.75
151.52,833.55
151.54,837.85
151.56,840.14
151.58,1472.09
151.6,232.58
151.62,843.15
151.64,844.63
151.66,839.06
151.68,1545.12
151.7,126.43
151.72,828.3
151.74,825.14
151.76,1505.78
151.78,111.48
151.8,817.37
151.82,818.33
151.84,816.27
151.86,807.65
151.88,802.33
151.9,1341.47
151.92,239.76
151.94,807.65
151.96,800.67
151.98,1190.86
152,356.91
152.02,796.6
152.04,799.74
152.06,803.21
152.08,1033.81
152.1,342.64
152.12,1036.02
152.14,978.52
152.16,620.48
152.18,974.27
152.2,663.47
152.22,802.6
152.24,805.72
152.26,808.51
152.28,805.52
152.3,781.35
152.32,828.05
152.34,835.66
152.36,854.36
152.38,810.59
152.4,819.33
152.42,810.99
152.44,834.26
152.46,837.75
152.48,789.86
152.5,852.7
152.52,830.92
152.54,830.09
152.56,837.6
152.58,863.33
152.6,799.91
152.62,818.61
152.64,822.73
152.66,831.87
152.68,820.49
152.7,825.97
152.72,830.26
152.74,834.51
152.76,834.53
152.78,819.74
152.8,828.03
152.82,826.87
152.84,826.52
152.86,826.85
152.88,815.64
152.9,824.99
152.92,824.41
152.94,826.67
152.96,823.08
152.98,840.79
153,825.74
153.02,827.55
153.04,852.55
153.06,858.88
153.08,802.2
153.1,826.57
153.12,825.24
153.14,824.61
153.16,826.92
153.18,843.25
153.2,817.55
153.22,824.64
153.24,824.01
153.26,825.26
153.28,833.03
153.3,824.61
153.32,827.75
153.34,825.54
153.36,820.16
153.38,824.94
153.4,829.28
153.42,829.81
153.44,827.68
153.46,826.44
153.48,828.78
153.5,827.75
153.52,827.98
153.54,827.3
153.56,821.8
153.58,831.57
153.6,829.21
153.62,826.32
153.64,825.41
153.66,817.83
153.68,839.31
153.7,834.28
153.72,825.99
153.74,829.11
153.76,826.12
153.78,830.54
153.8,828.5
153.82,825.87
153.84,825.16
153.86,827.88
153.88,832
153.9,826.7
153.92,826.14
153.94,827.3
153.96,825.69
153.98,828.33
154,826.29
154.02,825.82
154.04,826.19
154.06,816.7
154.08,837.25
154.1,827.52
154.12,827.78
154.14,829.11
154.16,822
154.18,833.98
154.2,823.61
154.22,823.28
154.24,827.73
154.26,816.14
154.28,841.42
154.3,822.12
154.32,825.29
154.34,823.91
154.36,767.88
154.38,857.42
154.4,815.94
154.42,806.62
154.44,801.52
154.46,803.46
154.48,619.73
154.5,975.43
154.52,822.1
154.54,828.43
154.56,594
154.58,1014.92
154.6,803.43
154.62,808.76
154.64,522.55
154.66,1148.65
154.68,843.15
154.7,827.32
154.72,806.97
154.74,802.65
154.76,818.91
154.78,537.1
154.8,1149.61
154.82,827.8
154.84,842.42
154.86,603.6
154.88,1109.18
154.9,809.46
154.92,776.93
154.94,773.01
154.96,788.66
154.98,398.82
155,1231.56
155.02,804.99
155.04,803.76
155.06,287.75
155.08,1286.18
155.1,1365.67
155.12,-367.84
155.14,1357.58
155.16,784.24
155.18,37.95
155.2,1565.52
155.22,838.33
155.24,843.9
155.26,125.33
155.28,2265.46
155.3,113.39
155.32,216.07
155.34,1592.68
155.36,317.44
155.38,1339.97
155.4,827.15
155.42,854.33
155.44,880.86
155.46,383.75
155.48,1256.68
155.5,808.31
155.52,804.64
155.54,798.36
155.56,789.21
155.58,783.66
155.6,74.98
155.62,1508.02
155.64,842.95
155.66,855.26
155.68,177.03
155.7,1480.66
155.72,840.51
155.74,856.19
155.76,230.29
155.78,1463.7
155.8,835.97
155.82,819.03
155.84,793.78
155.86,777.96
155.88,77.4
155.9,1558.19
155.92,819.49
155.94,804.2
155.96,42.71
155.98,1572.63
156,810.45
156.02,799.54
156.04,793.47
156.06,-95.73
156.08,1695.57
156.1,805.68
156.12,821.6
156.14,829.42
156.16,-126.33
156.18,1762.89
156.2,820.82
156.22,828.38
156.24,825.3
156.26,-134.45
156.28,1817.44
156.3,837.22
156.32,837.01
156.34,841.81
156.36,-7.8
156.38,1731.3
156.4,839.01
156.42,839.51
156.44,852.15
156.46,860.2
156.48,847.38
156.5,142.22
156.52,1566.68
156.54,826.88
156.56,115.45
156.58,1528.93
156.6,841.14
156.62,846.07
156.64,839.77
156.66,822.42
156.68,109.83
156.7,1476.1
156.72,791.89
156.74,795.13
156.76,804.67
156.78,-23.52
156.8,1665.33
156.82,831.48
156.84,859.39
156.86,151.94
156.88,1618.43
156.9,1514.38
156.92,-403.03
156.94,1535.34
156.96,537.95
156.98,1346.02
157,903.46
157.02,909.4
157.04,910.41
157.06,889.18
157.08,1004.39
157.1,844.02
157.12,913.52
157.14,884.48
157.16,898.2
157.18,1431.78
157.2,442.04
157.22,925.03
157.24,924.01
157.26,1820.93
157.28,21.49
157.3,872.17
157.32,867.41
157.34,860.65
157.36,2086.59
157.38,-317.28
157.4,846.19
157.42,840.2
157.44,829.37
157.46,2061.9
157.48,-457.5
157.5,-393.5
157.52,3226.29
157.54,-396.8
157.56,814.03
157.58,1891.56
157.6,-322.67
157.62,814.49
157.64,810.01
157.66,1763.72
157.68,-203.39
157.7,820.92
157.72,827.42
157.74,834.21
157.76,830.38
157.78,1780.73
157.8,-111.55
157.82,824.48
157.84,822.31
157.86,1704.78
157.88,-148.19
157.9,808.47
157.92,827.02
157.94,834.43
157.96,830.14
157.98,827.68
158,1668.88
158.02,-0.21
158.04,879.62
158.06,1856.31
158.08,-125.73
158.1,810.29
158.12,800.77
158.14,791.42
158.16,1621.98
158.18,-62.34
158.2,825.69
158.22,832.65
158.24,831.85
158.26,1670.44
158.28,12.6
158.3,826.85
158.32,817.22
158.34,811.92
158.36,815.34
158.38,1603.96
158.4,-747.81
158.42,2431.05
158.44,31.26
158.46,1595.55
158.48,39.33
158.5,845.41
158.52,835.09
158.54,825.14
158.56,821.55
158.58,1631.04
158.6,22.27
158.62,817.8
158.64,814.84
158.66,1547.06
158.68,54.18
158.7,808.46
158.72,800.62
158.74,799.66
158.76,1386.49
158.78,189.47
158.8,807.7
158.82,796.9
158.84,783.91
158.86,1166.44
158.88,373.82
158.9,799.84
158.92,791.6
158.94,793.98
158.96,981.83
158.98,563.18
159,798.51
159.02,834.01
159.04,840.46
159.06,826.97
159.08,939.17
159.1,696.71
159.12,822.22
159.14,813.76
159.16,812.7
159.18,814.11
159.2,868.1
159.22,764.29
159.24,825.24
159.26,819.43
159.28,828.03
159.3,803.68
159.32,825.51
159.34,831.49
159.36,837.27
159.38,849.41
159.4,796.8
159.42,830.24
159.44,832.47
159.46,849.38
159.48,787.13
159.5,855.36
159.52,804.69
159.54,826.39
159.56,831.29
159.58,842.37
159.6,815.19
159.62,825.14
159.64,827.22
159.66,831.22
159.68,824.26
159.7,824.69
159.72,822.15
159.74,820.99
159.76,815.04
159.78,843.43
159.8,825.79
159.82,826.09
159.84,828.96
159.86,816.62
159.88,833.5
159.9,843.96
159.92,795.72
159.94,845.74
159.96,830.29
159.98,825.44
160,838.38
160.02,831.07
160.04,829.99
160.06,825.34
160.08,813.91
160.1,831.97
160.12,829.03
160.14,830.34
160.16,830.69
160.18,827.1
160.2,832.42
160.22,816.95
160.24,835.16
160.26,829.38
160.28,818.81
160.3,827.32
160.32,824.71
160.34,825.29
160.36,787.85
160.38,862.95
160.4,827.6
160.42,828.45
160.44,830.72
160.46,818.2
160.48,842.25
160.5,827.57
160.52,828.53
160.54,829.89
160.56,824.86
160.58,834.51
160.6,827.95
160.62,829.71
160.64,828
160.66,823.96
160.68,824.74
160.7,814.96
160.72,839.06
160.74,824.99
160.76,809.81
160.78,848.38
160.8,831.14
160.82,829.41
160.84,828.28
160.86,825.89
160.88,811.85
160.9,837.75
160.92,823.86
160.94,826.87
160.96,828.23
160.98,803.51
161,848.3
161.02,826.19
161.04,829.58
161.06,806.14
161.08,849.48
161.1,823.81
161.12,823.63
161.14,824.84
161.16,826.52
161.18,790.52
161.2,867.47
161.22,831.97
161.24,805.99
161.26,881.01
161.28,763.76
161.3,853.33
161.32,818.46
161.34,813.66
161.36,808.13
161.38,685.35
161.4,909.28
161.42,805.14
161.44,799.03
161.46,796.9
161.48,501.5
161.5,1043.43
161.52,791.32
161.54,802.8
161.56,818.3
161.58,430.93
161.6,1216.89
161.62,808.61
161.64,815.97
161.66,428.06
161.68,1268.39
161.7,795.94
161.72,779.97
161.74,786.15
161.76,815.44
161.78,283.8
161.8,1325.39
161.82,796.32
161.84,830.34
161.86,834.21
161.88,141.28
161.9,1418.12
161.92,796.57
161.94,844.96
161.96,879.76
161.98,220.27
162,1484.58
162.02,860.16
162.04,826.7
162.06,262.93
162.08,1449.4
162.1,839.48
162.12,805.29
162.14,795.67
162.16,112.54
162.18,1399.01
162.2,807.98
162.22,831.27
162.24,831.57
162.26,53.93
162.28,1569.14
162.3,814.26
162.32,818.2
162.34,833.96
162.36,848.23
162.38,147.61
162.4,1563.81
162.42,814.96
162.44,816.29
162.46,830.51
162.48,73.37
162.5,1536.51
162.52,820.92
162.54,821.24
162.56,-37.38
162.58,1625.79
162.6,828.33
162.62,857.16
162.64,862.66
162.66,843.13
162.68,87.11
162.7,1613.06
162.72,842.45
162.74,822.91
162.76,130.06
162.78,2242.27
162.8,-485.03
162.82,1486.51
162.84,799.56
162.86,46.97
162.88,1512.35
162.9,792.99
162.92,800.83
162.94,821.58
162.96,-18.73
162.98,1644.12
163,792.44
163.02,818.57
163.04,839.38
163.06,-87.79
163.08,2653.63
163.1,-1073.92
163.12,1774.41
163.14,843.65
163.16,836.25
163.18,-89.33
163.2,1769.64
163.22,842.35
163.24,857.94
163.26,79.73
163.28,1698.58
163.3,854.58
163.32,862.16
163.34,867.85
163.36,872.38
163.38,337.58
163.4,1380.33
163.42,833.33
163.44,839.53
163.46,324.81
163.48,1333.81
163.5,1338.65
163.52,326.53
163.54,370.49
163.56,823.58
163.58,1312.9
163.6,836.69
163.62,828.89
163.64,833.84
163.66,849.21
163.68,865.93
163.7,554.75
163.72,1267.3
163.74,909.84
163.76,967.1
163.78,1019.61
163.8,958.79
163.82,940.86
163.84,930.62
163.86,918.28
163.88,1653.54
163.9,182.36
163.92,876.55
163.94,891.79
163.96,1911.79
163.98,-118.94
164,850.19
164.02,849.98
164.04,844.42
164.06,1951.13
164.08,-287.86
164.1,821.8
164.12,812.43
164.14,809.66
164.16,796.41
164.18,1754.99
164.2,-209.69
164.22,809.41
164.24,807.46
164.26,1692.87
164.28,-51.09
164.3,811.23
164.32,790.32
164.34,789.34
164.36,1636.82
164.38,56.43
164.4,830.83
164.42,823.98
164.44,829.04
164.46,1670.31
164.48,-14.99
164.5,821.88
164.52,832.61
164.54,831.58
164.56,1617.63
164.58,-9.08
164.6,822.04
164.62,837.88
164.64,853.43
164.66,845.95
164.68,1669.14
164.7,-23.24
164.72,836.36
164.74,840.42
164.76,1744.73
164.78,-14.84
164.8,847.72
164.82,-105.38
164.84,2715.57
164.86,881.59
164.88,-129.68
164.9,831.82
164.92,828.48
164.94,835.21
164.96,1817.51
164.98,-173.84
165,829.23
165.02,834.89
165.04,832.12
165.06,1802.76
165.08,-175.07
165.1,819.01
165.12,807.88
165.14,803
165.16,802.05
165.18,1675.74
165.2,-47.5
165.22,806.97
165.24,798.61
165.26,1594.04
165.28,19.36
165.3,804.99
165.32,796.52
165.34,810.19
165.36,1452.42
165.38,122.86
165.4,801.7
165.42,807.98
165.44,806.95
165.46,797.93
165.48,797
165.5,1228.07
165.52,326.51
165.54,777.43
165.56,1030.35
165.58,506.15
165.6,793.98
165.62,801.82
165.64,806.75
165.66,918.85
165.68,702.59
165.7,823.53
165.72,819.11
165.74,811.47
165.76,853.13
165.78,768.23
165.8,820.52
165.82,817.55
165.84,824.53
165.86,836.39
165.88,875.36
165.9,799.61
165.92,825.92
165.94,812
165.96,812.78
165.98,808.15
166,824.61
166.02,826.42
166.04,833.43
166.06,859.26
166.08,816.27
166.1,823.71
166.12,829.91
166.14,830.34
166.16,834.08
166.18,809.76
166.2,825.62
166.22,827.63
166.24,827.07
166.26,828.48
166.28,827.98
166.3,821.65
166.32,829.56
166.34,833.58
166.36,831.34
166.38,824.33
166.4,812.5
166.42,829.03
166.44,828.5
166.46,822.63
166.48,835.61
166.5,827.35
166.52,828.4
166.54,828.6
166.56,834.16
166.58,837.3
166.6,830.21
166.62,825.19
166.64,824.96
166.66,823.33
166.68,822.3
166.7,828.6
166.72,829.81
166.74,828.03
166.76,827.85
166.78,828.78
166.8,829.51
166.82,826.87
166.84,826.44
166.86,822.32
166.88,828.05
166.9,828.08
166.92,828.91
166.94,828.6
166.96,823.71
166.98,835.51
167,812.35
167.02,836.04
167.04,830.26
167.06,824.79
167.08,829.23
167.1,824.31
167.12,825.49
167.14,828.15
167.16,822.85
167.18,838.53
167.2,827.98
167.22,827.02
167.24,819.94
167.26,835.71
167.28,834.71
167.3,811.14
167.32,833.55
167.34,828.76
167.36,819.54
167.38,836.19
167.4,825.51
167.42,826.22
167.44,823.15
167.46,818.13
167.48,845.19
167.5,827.22
167.52,825.04
167.54,825.74
167.56,814.96
167.58,846.52
167.6,831.64
167.62,830.59
167.64,828.18
167.66,823.81
167.68,832.3
167.7,826.49
167.72,825.19
167.74,825.92
167.76,820.39
167.78,836.95
167.8,826.8
167.82,826.19
167.84,826.22
167.86,817.07
167.88,843.28
167.9,827.6
167.92,826.17
167.94,826.95
167.96,829.33
167.98,820.04
168,831.57
168.02,824.08
168.04,823.28
168.06,821.34
168.08,784.74
168.1,855.79
168.12,821.57
168.14,843.05
168.16,774.46
168.18,840.21
168.2,802.33
168.22,798.96
168.24,797.98
168.26,799.08
168.28,534.71
168.3,1005.42
168.32,797.15
168.34,812.78
168.36,817.2
168.38,522.1
168.4,1149.25
168.42,793.43
168.44,792.98
168.46,312.02
168.48,1294.64
168.5,1289.32
168.52,-143.74
168.54,1259.17
168.56,235.07
168.58,1396.24
168.6,831.97
168.62,816.27
168.64,818.68
168.66,342.67
168.68,1373.61
168.7,792.58
168.72,791.17
168.74,807.2
168.76,317.5
168.78,1951.17
168.8,-358.83
168.82,1343.48
168.84,776.1
168.86,-40.69
168.88,1576.4
168.9,811.17
168.92,808.51
168.94,822.88
168.96,-23.15
168.98,1656.49
169,773.96
169.02,781.93
169.04,787.15
169.06,819.16
169.08,-130.73
169.1,1872.56
169.12,861.67
169.14,898.87
169.16,898.05
169.18,19.13
169.2,1599.46
169.22,835.92
169.24,846.59
169.26,-24.31
169.28,1610.14
169.3,801.89
169.32,800.23
169.34,822.8
169.36,843.89
169.38,850.45
169.4,-3.87
169.42,1699.18
169.44,815.36
169.46,-49.08
169.48,1713.11
169.5,832.62
169.52,849.91
169.54,870.56
169.56,114.2
169.58,1569.51
169.6,804.88
169.62,806.48
169.64,812.63
169.66,-58.17
169.68,1661.12
169.7,816.95
169.72,806.38
169.74,814.08
169.76,832.69
169.78,-52.11
169.8,1764.06
169.82,843.62
169.84,826.08
169.86,0.99
169.88,1676.58
169.9,870.41
169.92,860.73
169.94,135.19
169.96,1573.02
169.98,852.2
170,846.59
170.02,844.34
170.04,832.02
170.06,129.69
170.08,1471.01
170.1,827.17
170.12,828.48
170.14,819.96
170.16,68.56
170.18,1521.09
170.2,816.53
170.22,816.94
170.24,814.69
170.26,71.47
170.28,1665.33
170.3,882.49
170.32,892.42
170.34,903.77
170.36,912.84
170.38,625.17
170.4,1278.82
170.42,930.52
170.44,924.31
170.46,934.71
170.48,1324.85
170.5,702.88
170.52,945.64
170.54,941.32
170.56,949.9
170.58,2026.84
170.6,-65.05
170.62,879.14
170.64,855.31
170.66,2045.86
170.68,-407.67
170.7,808.28
170.72,804.8
170.74,809.71
170.76,798.8
170.78,1833.17
170.8,-298.01
170.82,-176.91
170.84,2753.81
170.86,-155.3
170.88,1690.21
170.9,-132.04
170.92,798.96
170.94,807.12
170.96,1551.87
170.98,30.96
171,819.21
171.02,820.82
171.04,820.55
171.06,804.36
171.08,1483.71
171.1,181.34
171.12,846.28
171.14,1563.11
171.16,-611.91
171.18,2232.18
171.2,119.17
171.22,843.08
171.24,853.73
171.26,1613.12
171.28,82.13
171.3,845.19
171.32,859.52
171.34,852.22
171.36,832.31
171.38,1703.24
171.4,-901.99
171.42,2581.64
171.44,-51.49
171.46,1654.98
171.48,-873.82
171.5,2488.81
171.52,16.09
171.54,837.12
171.56,1667.85
171.58,-58.43
171.6,15.51
171.62,2370.48
171.64,49.05
171.66,1581.7
171.68,48.8
171.7,818.03
171.72,831.77
171.74,829.16
171.76,823.76
171.78,1544.12
171.8,104.88
171.82,838.15
171.84,848.43
171.86,1683.33
171.88,41.67
171.9,833.13
171.92,832.57
171.94,822.25
171.96,1612.53
171.98,-9.59
172,815.04
172.02,816.32
172.04,811.37
172.06,1503.87
172.08,98.44
